,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,target
26041,5297,290,0,107,0,0,219,1,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26042,714,908,5,106,1011,1,258,3603,2,0,0,0,0,0,0,0,0,0,0,0,Normal
26043,2249,1001,50,27,65,1,220,5587,47,49,530,769,90,0,161,87,458,0,856,891,Normal
26044,6552,1133,1098,107,22,1,84,3610,2,4,97,103,118,0,500,540,138,0,177,227,Anomaly
26045,6192,1133,478,107,22,1,135,3946,2,5,197,442,220,0,657,748,351,0,644,622,Anomaly
26046,2481,1001,709,108,19,2,216,2016,1,2,15,268,15,11,126,0,146,11,537,306,Normal
26047,2404,1001,499,108,19,2,334,2119,1,2,11,254,11,7,111,0,256,7,520,483,Normal
26048,8937,1787,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26049,5205,198,0,107,0,0,219,1,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26050,2832,1001,1903,108,19,2,431,3008,1,2,21,156,21,17,153,0,102,17,366,173,Normal
26051,3794,1133,4529,106,149,1,28,616,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26052,4236,1001,3633,138,65,1,471,5307,10,8,179,569,83,0,133,102,342,0,776,660,Normal
26053,5874,1133,4526,107,86,1,42,1502,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26054,5003,2545,5,106,836,1,266,1556,3,0,0,0,0,0,0,0,0,0,0,0,Normal
26055,8350,1159,0,107,0,0,219,18,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26056,170,517,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26057,1887,1133,2704,105,273,1,41,3112,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26058,8830,1665,0,107,0,0,219,1,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26059,535,811,0,107,0,0,219,6,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26060,5514,1120,0,107,0,0,219,2,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26061,2262,1001,1631,36,65,1,263,4687,8,10,263,527,71,0,290,160,392,0,693,709,Normal
26062,5530,1133,868,107,126,1,44,1593,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26063,8018,1002,2,125,1610,1,58,4464,3,3,0,69,0,0,0,0,138,0,201,287,Anomaly
26064,5831,1133,868,107,493,1,44,731,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26065,2835,1001,1915,108,19,2,202,1133,1,2,25,244,25,21,177,0,122,21,502,250,Normal
26066,8126,1133,4280,107,22,1,128,4545,2,5,208,436,232,0,673,760,351,0,635,617,Anomaly
26067,7064,1002,2,125,1062,1,146,4556,0,2,0,0,0,0,0,0,0,0,0,0,Anomaly
26068,9032,1884,0,107,0,0,219,2,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26069,946,1001,4073,72,65,1,368,4751,13,12,392,728,283,0,342,492,444,0,884,963,Normal
26070,7152,1133,2066,107,22,1,97,4659,2,5,171,434,194,0,629,718,351,0,632,614,Anomaly
26071,3338,1001,3330,108,19,2,613,2090,1,2,13,289,13,9,117,0,174,9,561,360,Normal
26072,8462,1276,0,107,0,0,219,1,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26073,3070,1001,2625,108,19,2,238,1204,1,2,31,252,31,27,207,0,127,27,518,250,Normal
26074,349,707,0,107,0,0,219,1,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26075,7053,1133,1929,107,22,1,96,4672,2,5,186,435,209,0,646,738,351,0,634,615,Anomaly
26076,8886,1725,0,107,0,0,219,1,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26077,4046,1133,3794,106,460,1,25,2176,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26078,7903,1133,3796,107,22,1,123,133,2,0,0,0,0,0,0,0,0,0,0,0,Anomaly
26079,7102,1133,2000,107,22,1,153,4503,1,0,0,0,0,0,0,0,0,0,0,0,Anomaly
26080,3307,1001,3264,108,19,2,238,1256,1,2,10,125,10,6,107,0,98,6,327,183,Normal
26081,7221,1133,2172,107,22,1,148,60,2,0,0,0,0,0,0,0,0,0,0,0,Anomaly
26082,9444,2356,0,107,0,0,219,1,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26083,5446,1049,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26084,7817,1133,3539,107,22,1,116,5640,9,5,288,443,152,0,296,315,351,0,645,623,Anomaly
26085,4085,1133,4526,106,488,1,43,2834,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26086,1200,998,4531,150,492,2,683,4945,1,0,4,2,4,1,83,0,2,1,20,0,Normal
26087,7047,1133,1922,107,22,1,3,4027,2,5,2,467,2,0,18,14,351,0,698,650,Anomaly
26088,2007,1133,211,105,448,1,33,489,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26089,6398,1133,853,107,22,1,80,1851,2,3,0,1,0,0,0,0,1,0,1,1,Anomaly
26090,8325,1134,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26091,8062,1133,4162,107,22,1,128,105,2,0,0,0,0,0,0,0,0,0,0,0,Anomaly
26092,2634,1001,1209,108,19,2,263,2223,1,2,14,251,14,10,120,0,134,10,517,289,Normal
26093,8571,1385,0,107,0,0,219,2,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26094,107,450,0,197,0,0,480,6024,38,0,0,0,0,0,0,0,0,0,0,0,Normal
26095,8866,1701,0,107,0,0,219,1,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26096,1412,1133,868,104,199,1,44,1852,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26097,1154,963,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26098,6046,1133,233,107,22,1,68,2868,2,4,111,103,134,0,534,587,138,0,177,227,Anomaly
26099,3750,1038,5,106,1375,1,338,3701,2,0,0,0,0,0,0,0,0,0,0,0,Normal
26100,387,745,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26101,3631,1001,4127,108,19,2,234,4392,1,2,12,192,12,8,115,0,218,8,417,433,Normal
26102,5491,1094,0,107,0,0,219,1,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26103,2903,1001,2160,108,19,2,482,2431,1,2,14,251,14,10,120,0,134,10,517,289,Normal
26104,719,908,5,106,1049,1,264,3678,2,0,0,0,0,0,0,0,0,0,0,0,Normal
26105,4689,2201,5,106,1187,1,301,1705,3,0,0,0,0,0,0,0,0,0,0,0,Normal
26106,7190,1133,2125,107,22,1,97,5073,5,5,461,436,204,0,828,411,351,0,635,617,Anomaly
26107,8297,1133,868,107,111,1,44,1062,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26108,5724,1133,3794,107,388,1,27,2165,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26109,7963,1133,3945,107,22,1,124,3814,2,5,190,443,213,0,651,743,351,0,645,623,Anomaly
26110,2158,1133,868,105,621,1,44,1829,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26111,7811,1133,3522,107,22,1,116,505,2,0,0,0,0,0,0,0,0,0,0,0,Anomaly
26112,7331,1133,2335,107,22,1,149,2824,2,0,0,0,0,0,0,0,0,0,0,0,Anomaly
26113,2137,1133,211,105,591,1,33,990,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26114,5797,1133,868,107,1306,1,44,2604,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26115,4555,1001,2796,251,65,1,347,680,0,1,0,0,0,0,0,0,0,0,0,0,Normal
26116,7472,1133,2578,107,22,1,112,169,2,0,0,0,0,0,0,0,0,0,0,0,Anomaly
26117,7978,1133,3975,107,22,1,124,3300,2,0,0,0,0,0,0,0,0,0,0,0,Anomaly
26118,2412,1001,525,108,19,2,391,2233,1,2,25,244,25,21,177,0,122,21,502,250,Normal
26119,8944,1794,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26120,8326,1135,0,107,0,0,219,2,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26121,1108,1001,3376,99,65,1,343,5597,4,3,39,14,26,0,73,39,10,0,21,21,Normal
26122,2167,1133,3107,105,5,1,24,2412,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26123,4902,1001,892,295,65,1,393,5406,24,22,643,599,316,0,591,677,392,0,556,655,Normal
26124,5840,1133,4526,107,498,1,43,1140,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26125,2012,1133,4526,105,63,1,43,2961,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26126,3459,1001,3644,108,19,2,341,1439,1,2,10,110,10,6,107,0,94,6,305,191,Normal
26127,8188,1133,4382,107,22,1,62,1723,2,3,0,1,0,0,0,0,1,0,1,1,Anomaly
26128,3469,1001,3675,108,19,2,400,1616,1,2,20,146,20,16,147,0,87,16,353,138,Normal
26129,1188,998,0,148,0,0,410,4819,4,0,0,0,0,0,0,0,0,0,0,0,Normal
26130,3915,1133,3794,106,317,1,26,751,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26131,4328,1001,2806,168,65,1,666,700,2,1,0,4,0,0,0,0,4,0,13,14,Normal
26132,3971,1133,4526,106,751,1,43,3071,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26133,1173,982,0,107,0,0,219,1,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26134,5342,383,0,107,0,0,219,1,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26135,3757,1001,1795,119,65,1,220,4539,8,7,247,531,70,0,267,154,392,0,757,744,Normal
26136,340,698,0,107,0,0,219,2,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26137,4391,1783,5,106,881,1,269,327,1,1,0,0,0,0,0,0,0,0,0,0,Normal
26138,5454,1057,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26139,1734,1133,4527,104,22,1,37,372,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26140,9460,2372,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26141,6452,1133,938,107,22,1,139,2383,2,0,0,0,0,0,0,0,0,0,0,0,Anomaly
26142,4506,1940,5,106,904,1,344,1766,2,0,0,0,0,0,0,0,0,0,0,0,Normal
26143,2256,389,5,106,1133,1,275,1049,2,0,0,0,0,0,0,0,0,0,0,0,Normal
26144,9496,2410,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26145,1559,1133,3794,104,753,1,26,1729,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26146,6473,1133,973,107,22,1,82,3532,2,3,0,1,0,0,0,0,1,0,1,1,Anomaly
26147,5165,158,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26148,9588,2514,0,107,0,0,219,2,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26149,18,350,0,107,0,0,219,1,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26150,3133,1001,2770,108,19,2,337,2364,1,2,16,213,16,12,130,0,207,12,450,381,Normal
26151,9202,2076,0,107,0,0,219,1,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26152,2753,1001,1630,108,19,2,276,3821,1,2,16,213,16,12,130,0,207,12,450,381,Normal
26153,4115,1133,4526,106,529,1,43,922,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26154,8261,1133,4515,107,22,1,64,2922,2,3,0,1,0,0,0,0,1,0,1,1,Anomaly
26155,9006,1858,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26156,8977,1829,0,107,0,0,219,1,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26157,2015,1133,8,105,1037,1,164,4635,1,0,0,0,0,0,0,0,0,0,0,0,Anomaly
26158,4192,1133,2397,106,113,1,31,1989,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26159,7836,1002,2,125,1494,1,119,3222,0,2,0,0,0,0,0,0,0,0,0,0,Anomaly
26160,2973,1001,2363,108,19,2,330,4604,1,2,24,285,24,20,170,0,240,20,555,439,Normal
26161,8842,1677,0,107,0,0,219,2,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26162,6315,1133,722,107,22,1,77,4261,2,3,0,1,0,0,0,0,1,0,1,1,Anomaly
26163,3477,1001,3697,108,19,2,330,1869,1,2,16,271,16,12,130,0,148,12,540,309,Normal
26164,8357,1166,0,107,0,0,219,1,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26165,8218,1133,4434,107,22,1,129,4612,2,5,203,438,227,0,667,754,351,0,641,619,Anomaly
26166,6053,1133,243,107,22,1,69,3075,2,4,86,103,109,0,472,477,138,0,177,227,Anomaly
26167,8475,1289,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26168,1491,1133,4529,104,725,1,28,2099,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26169,8823,1658,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26170,819,1001,2875,72,65,1,335,4896,41,46,400,801,283,0,99,206,458,0,969,917,Normal
26171,7662,1133,3134,107,22,1,109,2102,2,0,0,0,0,0,0,0,0,0,0,0,Anomaly
26172,2616,1001,1151,108,19,2,348,1809,1,2,20,146,20,16,147,0,87,16,352,138,Normal
26173,3511,1001,3790,108,19,2,239,1484,1,2,29,308,29,25,195,0,254,25,586,446,Normal
26174,6274,1133,634,107,22,1,76,3319,2,4,73,103,86,0,421,356,138,0,177,227,Anomaly
26175,1215,1003,1,103,803,2,472,129,1,0,47,29,44,34,386,0,37,35,399,0,Normal
26176,2826,1001,1889,108,19,2,326,5034,3,4,48,342,12,8,115,0,218,8,456,304,Normal
26177,6377,1133,823,107,22,1,79,1224,2,4,80,103,102,0,454,429,138,0,177,227,Anomaly
26178,6129,1133,380,107,22,1,134,3270,2,5,212,430,239,0,677,765,351,0,627,610,Anomaly
26179,6107,1133,342,107,22,1,134,3668,2,5,182,442,205,0,642,733,351,0,644,622,Anomaly
26180,5970,1133,94,107,22,1,66,2393,2,4,90,103,113,0,490,523,138,0,177,227,Anomaly
26181,1792,1133,4526,105,141,1,43,1487,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26182,2904,1001,2161,108,19,2,363,1699,1,2,14,228,14,10,120,0,218,10,479,407,Normal
26183,4095,1133,3689,106,1554,1,23,1089,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26184,7874,1133,3715,107,22,1,121,610,2,0,0,0,0,0,0,0,0,0,0,0,Anomaly
26185,1235,1003,1,103,890,2,556,61,1,0,47,29,44,34,386,0,37,35,399,0,Normal
26186,5673,1133,2397,107,338,1,30,3490,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26187,4765,2209,5,106,911,1,331,1236,2,0,0,0,0,0,0,0,0,0,0,0,Normal
26188,8574,1388,0,107,0,0,219,1,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26189,1431,1133,4529,104,220,1,28,932,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26190,1027,1001,3736,74,65,1,409,5955,59,60,787,690,333,0,911,833,301,0,472,431,Normal
26191,4842,1001,3202,290,65,1,245,4434,9,8,245,523,69,0,236,137,342,0,729,635,Normal
26192,1641,1133,4197,104,1357,1,24,1602,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26193,8684,1511,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26194,3500,1001,3758,108,19,2,240,1643,1,2,16,213,16,12,130,0,207,12,450,381,Normal
26195,3438,1001,3597,108,19,2,465,1685,1,2,14,251,14,10,120,0,134,10,517,289,Normal
26196,2922,1001,2213,108,19,2,300,3109,1,2,19,154,19,15,141,0,69,15,363,127,Normal
26197,9548,2462,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26198,6678,1133,1313,107,22,1,141,4585,2,5,144,439,167,0,590,675,351,0,642,620,Anomaly
26199,4168,1133,4526,106,608,1,43,2180,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26200,3455,1001,3631,108,19,2,263,1361,1,2,23,281,23,19,163,0,153,19,551,306,Normal
26201,7309,1002,2,125,1157,1,99,5801,5,5,509,204,411,0,896,923,100,0,230,238,Anomaly
26202,7629,1133,3049,107,22,1,108,3148,2,5,192,440,215,0,654,745,351,0,643,621,Anomaly
26203,5190,183,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26204,4872,2221,5,106,1110,1,608,1129,2,0,0,0,0,0,0,0,0,0,0,0,Normal
26205,4154,1133,2704,106,102,1,41,537,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26206,461,1133,2959,50,22,1,11,4730,2,0,0,0,0,0,0,0,0,0,0,0,Anomaly
26207,7557,1002,2,125,1323,1,106,2037,0,2,0,0,0,0,0,0,0,0,0,0,Anomaly
26208,6537,1133,1080,107,22,1,83,2347,2,3,0,1,0,0,0,0,1,0,1,1,Anomaly
26209,2400,1001,488,108,19,2,273,1833,1,2,12,164,12,8,115,0,144,8,377,259,Normal
26210,8892,1732,0,107,0,0,219,5,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26211,1624,1133,2704,104,1316,1,40,1267,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26212,7852,1133,3661,107,22,1,121,5143,4,5,161,438,184,0,361,454,351,0,641,619,Anomaly
26213,4828,1001,146,288,65,1,572,5933,17,25,624,456,291,14,702,689,314,0,186,349,Normal
26214,6981,1133,1827,107,22,1,3,4655,2,5,2,467,2,0,18,14,351,0,698,650,Anomaly
26215,1489,1133,868,104,287,1,44,1941,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26216,439,1133,2874,50,22,1,11,4741,2,4,88,76,111,0,475,486,147,0,159,248,Anomaly
26217,522,798,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26218,4159,1133,211,106,590,1,33,984,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26219,2675,1001,1351,108,19,2,229,1812,1,2,16,213,16,12,130,0,207,12,450,381,Normal
26220,7006,1002,2,125,1031,1,96,5722,5,5,505,67,411,0,893,920,136,0,118,190,Anomaly
26221,3209,1001,2987,108,19,2,228,1242,1,2,13,269,13,9,117,0,173,9,538,330,Normal
26222,6293,1133,676,107,22,1,137,4380,2,5,131,433,154,0,572,650,351,0,631,613,Anomaly
26223,3638,1001,4145,108,19,2,208,2421,1,2,9,226,9,5,105,0,113,5,475,256,Normal
26224,3998,1133,1383,106,410,1,21,2274,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26225,2361,1001,317,108,19,2,245,1627,1,2,15,257,15,11,126,0,216,11,523,396,Normal
26226,1844,1133,3794,105,227,1,26,2227,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26227,5295,288,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26228,4415,1001,4141,194,65,1,341,534,0,1,0,0,0,0,0,0,0,0,0,0,Normal
26229,742,1001,2230,72,65,1,287,5235,6,4,275,18,283,0,398,565,23,0,31,60,Normal
26230,5562,1133,4526,107,172,1,43,1302,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26231,1314,1003,1,103,1476,2,616,303,1,0,47,29,44,34,386,0,37,35,399,0,Normal
26232,1102,1001,3400,97,65,1,350,5461,15,16,677,714,380,0,879,891,444,0,847,888,Normal
26233,107,450,0,197,0,0,659,6020,38,0,0,0,0,0,0,0,0,0,0,0,Normal
26234,4798,1001,2686,280,65,1,454,6038,20,20,399,691,143,0,220,148,429,0,796,796,Normal
26235,9131,2005,0,107,0,0,219,1,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26236,8699,1526,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26237,187,533,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26238,5091,84,0,107,0,0,219,1,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26239,1666,1133,868,104,498,1,44,1731,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26240,1438,1133,3794,104,700,1,25,1978,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26241,5665,1133,2704,107,327,1,41,2568,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26242,5055,29,0,107,0,0,219,1,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26243,3664,1001,4231,108,19,2,272,4489,1,2,14,228,14,10,120,0,218,10,479,407,Normal
26244,9606,2532,0,107,0,0,219,1,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26245,562,857,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26246,8434,1247,0,107,0,0,219,1,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26247,3509,1001,3788,108,19,2,394,2242,1,2,15,245,15,11,126,0,241,11,504,466,Normal
26248,2642,1001,1231,108,19,2,273,2196,1,2,15,129,15,11,126,0,99,11,331,181,Normal
26249,7035,1133,1906,107,22,1,97,3041,2,0,0,0,0,0,0,0,0,0,0,0,Anomaly
26250,4171,1133,1527,106,615,1,23,2467,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26251,3732,1001,4496,108,19,2,509,1010,0,1,0,112,0,0,0,0,149,26,441,420,Normal
26252,8111,1133,4259,107,22,1,59,3933,2,3,0,1,0,0,0,0,1,0,1,1,Anomaly
26253,4439,1001,2219,199,65,1,232,5280,6,8,460,512,294,0,757,759,398,0,713,733,Normal
26254,1170,979,0,107,0,0,219,1,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26255,8622,1449,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26256,3244,1001,3079,108,19,2,249,4260,1,2,10,134,10,6,107,0,89,6,341,165,Normal
26257,4388,1001,640,192,65,1,261,618,0,1,0,0,0,0,0,0,0,0,0,0,Normal
26258,9010,1862,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26259,7595,1133,2945,107,22,1,107,3983,2,5,145,437,168,0,594,680,351,0,636,618,Anomaly
26260,4339,1001,4353,169,65,1,215,5572,39,55,795,711,479,0,979,1002,428,0,649,722,Normal
26261,451,1133,2906,50,22,1,11,4479,2,4,72,452,85,0,417,353,374,0,697,717,Anomaly
26262,8788,1615,0,107,0,0,219,1,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26263,4287,1001,3362,160,22,1,415,5672,8,8,0,0,0,0,0,0,0,0,0,0,Normal
26264,3031,1001,2516,108,19,2,221,4676,1,2,13,327,13,9,117,0,246,9,651,494,Normal
26265,2518,1001,831,108,19,2,389,1449,1,2,22,261,22,18,158,0,137,18,528,280,Normal
26266,483,775,5,106,1259,1,308,18,1,0,0,0,0,0,0,0,0,0,0,0,Normal
26267,2854,1001,1987,108,19,2,441,4415,1,2,34,295,36,30,250,0,255,30,566,445,Normal
26268,5432,1033,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26269,1182,991,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26270,463,1133,2969,50,22,1,11,2569,2,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26271,2014,1133,2704,105,454,1,40,1321,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26272,7610,1133,2976,107,22,1,108,4876,3,5,322,434,206,0,764,598,351,0,632,614,Anomaly
26273,4068,1133,1383,106,1349,1,22,2967,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26274,6271,1133,630,107,22,1,136,3543,2,5,149,440,172,0,601,685,351,0,643,621,Anomaly
26275,8125,1133,4279,107,22,1,128,4569,2,5,100,434,122,0,509,558,351,0,632,614,Anomaly
26276,7377,1002,2,125,1202,1,150,3621,0,2,0,0,0,0,0,0,0,0,0,0,Anomaly
26277,3781,1133,868,106,130,1,44,1008,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26278,5868,1133,2704,107,537,1,41,783,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26279,3579,1001,3961,108,19,2,233,1301,1,2,16,213,16,12,130,0,207,12,450,381,Normal
26280,7272,1133,2239,107,22,1,148,128,2,0,0,0,0,0,0,0,0,0,0,0,Anomaly
26281,667,1001,297,72,65,1,405,4778,19,18,392,744,283,0,232,369,444,0,886,868,Normal
26282,2211,38,2,106,982,1,341,1176,1,0,0,0,0,0,0,0,0,0,0,0,Normal
26283,2517,1001,829,108,19,2,260,2790,1,2,14,328,14,10,120,0,246,10,652,492,Normal
26284,1883,1133,2704,105,266,1,41,509,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26285,3423,1001,3568,108,19,2,241,1559,1,2,10,134,10,6,107,0,89,6,341,165,Normal
26286,8483,1297,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26287,9307,2182,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26288,3005,1001,2440,108,19,2,641,2456,1,2,30,293,30,26,201,0,160,26,565,306,Normal
26289,8746,1573,0,107,0,0,219,1,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26290,8681,1508,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26291,5584,1133,868,107,699,1,44,1205,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26292,759,1001,2307,72,65,1,298,5245,6,4,275,18,283,0,398,565,23,0,31,60,Normal
26293,5948,1133,61,107,22,1,131,4307,2,5,136,435,159,0,581,660,351,0,634,615,Anomaly
26294,7671,1133,3158,107,22,1,112,55,2,0,0,0,0,0,0,0,0,0,0,0,Anomaly
26295,7433,1133,2502,107,22,1,100,5800,7,5,395,442,192,0,546,525,351,0,644,622,Anomaly
26296,3931,1133,2704,106,737,1,41,2469,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26297,5414,1015,0,107,0,0,219,1,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26298,3102,1001,2710,108,19,2,261,4922,3,4,57,347,23,6,140,8,126,6,471,164,Normal
26299,391,749,0,107,0,0,219,1,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26300,8187,1133,4373,107,22,1,128,4099,2,5,164,438,187,0,620,708,351,0,641,619,Anomaly
26301,2960,1001,2332,108,19,2,267,1445,1,2,14,131,14,10,120,0,116,10,337,225,Normal
26302,5211,204,0,107,0,0,219,1,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26303,1695,1133,4529,104,547,1,28,457,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26304,7526,1133,2722,107,22,1,104,3798,2,5,187,436,210,0,647,740,351,0,635,617,Anomaly
26305,7265,1002,2,125,1134,1,98,5735,5,5,511,92,411,0,898,925,165,0,140,234,Anomaly
26306,1450,1133,1383,104,247,1,22,1873,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26307,9212,2086,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26308,9193,2067,0,107,0,0,219,0,0,1,0,0,0,0,0,0,0,0,0,0,Anomaly
26309,7508,1133,2664,107,22,1,103,3240,2,5,114,434,137,0,537,595,351,0,632,614,Anomaly
26310,2386,1001,419,108,19,2,404,1640,1,2,14,228,14,10,120,0,218,10,479,407,Normal
26311,9621,1001,1926,110,22,1,246,5316,3,2,0,0,0,0,0,0,0,0,0,0,Normal
